Formulas,Material_IDs,Formation Energy (eV/atom),Band Gap (eV),energy_above_hull,Structure
K2PrCuCl6,mp-1112220,-1.938068595916669,2.2912,0.102009442999994,"# generated using pymatgen
data_K2PrCuCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.47282326
_cell_length_b   7.47282326
_cell_length_c   7.47282326
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2PrCuCl6
_chemical_formula_sum   'K2 Pr1 Cu1 Cl6'
_cell_volume   295.07956484
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.25000000  0.25000000  0.25000000  1
  K  K1  1  0.75000000  0.75000000  0.75000000  1
  Pr  Pr2  1  0.50000000  0.50000000  0.50000000  1
  Cu  Cu3  1  0.00000000  0.00000000  0.00000000  1
  Cl  Cl4  1  0.24050500  0.24050500  0.75949500  1
  Cl  Cl5  1  0.24050500  0.75949500  0.75949500  1
  Cl  Cl6  1  0.75949500  0.75949500  0.24050500  1
  Cl  Cl7  1  0.24050500  0.75949500  0.24050500  1
  Cl  Cl8  1  0.75949500  0.24050500  0.75949500  1
  Cl  Cl9  1  0.75949500  0.24050500  0.24050500  1
"
Cs2GdAuCl6,mp-1112633,-1.911720818708332,1.511099999999999,0.09814720566667,"# generated using pymatgen
data_Cs2GdAuCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.72317724
_cell_length_b   7.72317724
_cell_length_c   7.72317724
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2GdAuCl6
_chemical_formula_sum   'Cs2 Gd1 Au1 Cl6'
_cell_volume   325.74143656
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  Gd  Gd2  1  0.00000000  0.00000000  0.00000000  1
  Au  Au3  1  0.50000000  0.50000000  0.50000000  1
  Cl  Cl4  1  0.75482700  0.24517300  0.24517300  1
  Cl  Cl5  1  0.24517300  0.24517300  0.75482700  1
  Cl  Cl6  1  0.24517300  0.75482700  0.75482700  1
  Cl  Cl7  1  0.24517300  0.75482700  0.24517300  1
  Cl  Cl8  1  0.75482700  0.24517300  0.75482700  1
  Cl  Cl9  1  0.75482700  0.75482700  0.24517300  1
"
K2CeCuCl6,mp-1112237,-1.9621458377500032,1.5332,0.085156416999994,"# generated using pymatgen
data_K2CeCuCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.45768127
_cell_length_b   7.45768127
_cell_length_c   7.45768127
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2CeCuCl6
_chemical_formula_sum   'K2 Ce1 Cu1 Cl6'
_cell_volume   293.28946118
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.25000000  0.25000000  0.25000000  1
  K  K1  1  0.75000000  0.75000000  0.75000000  1
  Ce  Ce2  1  0.50000000  0.50000000  0.50000000  1
  Cu  Cu3  1  0.00000000  0.00000000  0.00000000  1
  Cl  Cl4  1  0.24043000  0.24043000  0.75957000  1
  Cl  Cl5  1  0.24043000  0.75957000  0.75957000  1
  Cl  Cl6  1  0.75957000  0.75957000  0.24043000  1
  Cl  Cl7  1  0.24043000  0.75957000  0.24043000  1
  Cl  Cl8  1  0.75957000  0.24043000  0.75957000  1
  Cl  Cl9  1  0.75957000  0.24043000  0.24043000  1
"
Li3ScCl6,"mp-1111284, mp-686004",-1.908310279999999,3.780599999999999,0.244247308,"# generated using pymatgen
data_Li3ScCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.01517668
_cell_length_b   7.01517668
_cell_length_c   7.01517668
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3ScCl6
_chemical_formula_sum   'Li3 Sc1 Cl6'
_cell_volume   244.11858383
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.75000000  0.75000000  0.75000000  1
  Li  Li1  1  0.25000000  0.25000000  0.25000000  1
  Li  Li2  1  0.50000000  0.50000000  0.50000000  1
  Sc  Sc3  1  0.00000000  0.00000000  0.00000000  1
  Cl  Cl4  1  0.75091800  0.24908200  0.24908200  1
  Cl  Cl5  1  0.24908200  0.24908200  0.75091800  1
  Cl  Cl6  1  0.24908200  0.75091800  0.75091800  1
  Cl  Cl7  1  0.24908200  0.75091800  0.24908200  1
  Cl  Cl8  1  0.75091800  0.24908200  0.75091800  1
  Cl  Cl9  1  0.75091800  0.75091800  0.24908200  1
"
Cs2ScHgCl6,mp-1113294,-2.066120647681035,0.0,0.099117027000001,"# generated using pymatgen
data_Cs2ScHgCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.74136969
_cell_length_b   7.74136969
_cell_length_c   7.74136969
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2ScHgCl6
_chemical_formula_sum   'Cs2 Sc1 Hg1 Cl6'
_cell_volume   328.04877817
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  Sc  Sc2  1  0.00000000  0.00000000  0.00000000  1
  Hg  Hg3  1  0.50000000  0.50000000  0.50000000  1
  Cl  Cl4  1  0.77084600  0.22915400  0.22915400  1
  Cl  Cl5  1  0.22915400  0.22915400  0.77084600  1
  Cl  Cl6  1  0.22915400  0.77084600  0.77084600  1
  Cl  Cl7  1  0.22915400  0.77084600  0.22915400  1
  Cl  Cl8  1  0.77084600  0.22915400  0.77084600  1
  Cl  Cl9  1  0.77084600  0.77084600  0.22915400  1
"
K2RuAuF6,mp-1112257,-2.03377602945,0.0,0.231912401,"# generated using pymatgen
data_K2RuAuF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.28418383
_cell_length_b   6.28418383
_cell_length_c   6.28418383
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2RuAuF6
_chemical_formula_sum   'K2 Ru1 Au1 F6'
_cell_volume   175.48162390
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.75000000  0.75000000  0.75000000  1
  K  K1  1  0.25000000  0.25000000  0.25000000  1
  Ru  Ru2  1  0.00000000  0.00000000  0.00000000  1
  Au  Au3  1  0.50000000  0.50000000  0.50000000  1
  F  F4  1  0.77117800  0.22882200  0.22882200  1
  F  F5  1  0.22882200  0.22882200  0.77117800  1
  F  F6  1  0.22882200  0.77117800  0.77117800  1
  F  F7  1  0.22882200  0.77117800  0.22882200  1
  F  F8  1  0.77117800  0.22882200  0.77117800  1
  F  F9  1  0.77117800  0.77117800  0.22882200  1
"
Cs2EuCuCl6,mp-1113208,-2.066089241431035,0.0,0.0,"# generated using pymatgen
data_Cs2EuCuCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.50042200
_cell_length_b   7.50042201
_cell_length_c   7.50042197
_cell_angle_alpha   60.00000241
_cell_angle_beta   59.99999987
_cell_angle_gamma   60.00000003
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2EuCuCl6
_chemical_formula_sum   'Cs2 Eu1 Cu1 Cl6'
_cell_volume   298.36103537
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.25000000  0.25000000  0.25000000  1
  Cs  Cs1  1  0.75000000  0.75000000  0.75000000  1
  Eu  Eu2  1  0.00000000  0.00000000  0.00000000  1
  Cu  Cu3  1  0.50000000  0.50000000  0.50000000  1
  Cl  Cl4  1  0.26155100  0.73844900  0.26155100  1
  Cl  Cl5  1  0.73844900  0.73844900  0.26155100  1
  Cl  Cl6  1  0.73844900  0.26155100  0.73844900  1
  Cl  Cl7  1  0.73844900  0.26155100  0.26155100  1
  Cl  Cl8  1  0.26155100  0.73844900  0.73844900  1
  Cl  Cl9  1  0.26155100  0.26155100  0.73844900  1
"
Rb2HgAuF6,mp-1113476,-2.03702589475,0.0,0.100698494666664,"# generated using pymatgen
data_Rb2HgAuF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.47568249
_cell_length_b   6.47568249
_cell_length_c   6.47568249
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2HgAuF6
_chemical_formula_sum   'Rb2 Hg1 Au1 F6'
_cell_volume   192.01786727
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.75000000  0.75000000  0.75000000  1
  Rb  Rb1  1  0.25000000  0.25000000  0.25000000  1
  Hg  Hg2  1  0.50000000  0.50000000  0.50000000  1
  Au  Au3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.75267400  0.24732600  0.24732600  1
  F  F5  1  0.24732600  0.24732600  0.75267400  1
  F  F6  1  0.24732600  0.75267400  0.75267400  1
  F  F7  1  0.24732600  0.75267400  0.24732600  1
  F  F8  1  0.75267400  0.24732600  0.75267400  1
  F  F9  1  0.75267400  0.75267400  0.24732600  1
"
Cs2SmAuCl6,mp-1112920,-2.064388163431034,2.23,0.092213857749999,"# generated using pymatgen
data_Cs2SmAuCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.75827237
_cell_length_b   7.75827237
_cell_length_c   7.75827237
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2SmAuCl6
_chemical_formula_sum   'Cs2 Sm1 Au1 Cl6'
_cell_volume   330.20228055
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  Sm  Sm2  1  0.00000000  0.00000000  0.00000000  1
  Au  Au3  1  0.50000000  0.50000000  0.50000000  1
  Cl  Cl4  1  0.75366000  0.24634000  0.24634000  1
  Cl  Cl5  1  0.24634000  0.24634000  0.75366000  1
  Cl  Cl6  1  0.24634000  0.75366000  0.75366000  1
  Cl  Cl7  1  0.24634000  0.75366000  0.24634000  1
  Cl  Cl8  1  0.75366000  0.24634000  0.75366000  1
  Cl  Cl9  1  0.75366000  0.75366000  0.24634000  1
"
Cs2EuAgCl6,mp-1113566,-2.064000044597701,0.0,0.0,"# generated using pymatgen
data_Cs2EuAgCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.70395525
_cell_length_b   7.70395525
_cell_length_c   7.70395525
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2EuAgCl6
_chemical_formula_sum   'Cs2 Eu1 Ag1 Cl6'
_cell_volume   323.31529983
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  Eu  Eu2  1  0.00000000  0.00000000  0.00000000  1
  Ag  Ag3  1  0.50000000  0.50000000  0.50000000  1
  Cl  Cl4  1  0.74844100  0.25155900  0.25155900  1
  Cl  Cl5  1  0.25155900  0.25155900  0.74844100  1
  Cl  Cl6  1  0.25155900  0.74844100  0.74844100  1
  Cl  Cl7  1  0.25155900  0.74844100  0.25155900  1
  Cl  Cl8  1  0.74844100  0.25155900  0.74844100  1
  Cl  Cl9  1  0.74844100  0.74844100  0.25155900  1
"
Cs2AgAuF6,mp-1113576,-1.948868648333331,0.0,0.046220554499981,"# generated using pymatgen
data_Cs2AgAuF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.42963852
_cell_length_b   6.42963852
_cell_length_c   6.42963852
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2AgAuF6
_chemical_formula_sum   'Cs2 Ag1 Au1 F6'
_cell_volume   187.95101452
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  Ag  Ag2  1  0.50000000  0.50000000  0.50000000  1
  Au  Au3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.75404100  0.24595900  0.24595900  1
  F  F5  1  0.24595900  0.24595900  0.75404100  1
  F  F6  1  0.24595900  0.75404100  0.75404100  1
  F  F7  1  0.24595900  0.75404100  0.24595900  1
  F  F8  1  0.75404100  0.24595900  0.75404100  1
  F  F9  1  0.75404100  0.75404100  0.24595900  1
"
Cs2NdAuCl6,mp-1113409,-2.056644206681034,2.2148,0.101673728000002,"# generated using pymatgen
data_Cs2NdAuCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.80429936
_cell_length_b   7.80429936
_cell_length_c   7.80429936
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2NdAuCl6
_chemical_formula_sum   'Cs2 Nd1 Au1 Cl6'
_cell_volume   336.11412341
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  Nd  Nd2  1  0.00000000  0.00000000  0.00000000  1
  Au  Au3  1  0.50000000  0.50000000  0.50000000  1
  Cl  Cl4  1  0.75196700  0.24803300  0.24803300  1
  Cl  Cl5  1  0.24803300  0.24803300  0.75196700  1
  Cl  Cl6  1  0.24803300  0.75196700  0.75196700  1
  Cl  Cl7  1  0.24803300  0.75196700  0.24803300  1
  Cl  Cl8  1  0.75196700  0.24803300  0.75196700  1
  Cl  Cl9  1  0.75196700  0.75196700  0.24803300  1
"
Rb2PdAuF6,mp-1110585,-2.028620010499999,0.0,0.132645081,"# generated using pymatgen
data_Rb2PdAuF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.28687649
_cell_length_b   6.28687649
_cell_length_c   6.28687649
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2PdAuF6
_chemical_formula_sum   'Rb2 Pd1 Au1 F6'
_cell_volume   175.70729297
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.25000000  0.25000000  0.25000000  1
  Rb  Rb1  1  0.75000000  0.75000000  0.75000000  1
  Pd  Pd2  1  0.00000000  0.00000000  0.00000000  1
  Au  Au3  1  0.50000000  0.50000000  0.50000000  1
  F  F4  1  0.23821600  0.23821600  0.76178400  1
  F  F5  1  0.23821600  0.76178400  0.76178400  1
  F  F6  1  0.76178400  0.76178400  0.23821600  1
  F  F7  1  0.23821600  0.76178400  0.23821600  1
  F  F8  1  0.76178400  0.23821600  0.76178400  1
  F  F9  1  0.76178400  0.23821600  0.23821600  1
"
K2ScCuCl6,mp-1112159,-1.903441415916661,1.877199999999999,0.038786515333331,"# generated using pymatgen
data_K2ScCuCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.12292419
_cell_length_b   7.12292419
_cell_length_c   7.12292419
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2ScCuCl6
_chemical_formula_sum   'K2 Sc1 Cu1 Cl6'
_cell_volume   255.54063487
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.75000000  0.75000000  0.75000000  1
  K  K1  1  0.25000000  0.25000000  0.25000000  1
  Sc  Sc2  1  0.00000000  0.00000000  0.00000000  1
  Cu  Cu3  1  0.50000000  0.50000000  0.50000000  1
  Cl  Cl4  1  0.75170100  0.24829900  0.24829900  1
  Cl  Cl5  1  0.24829900  0.24829900  0.75170100  1
  Cl  Cl6  1  0.24829900  0.75170100  0.75170100  1
  Cl  Cl7  1  0.24829900  0.75170100  0.24829900  1
  Cl  Cl8  1  0.75170100  0.24829900  0.75170100  1
  Cl  Cl9  1  0.75170100  0.75170100  0.24829900  1
"
Rb2AgAuF6,mp-1110612,-2.029013695666666,0.0,0.055373330833333,"# generated using pymatgen
data_Rb2AgAuF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.33182727
_cell_length_b   6.33182727
_cell_length_c   6.33182727
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2AgAuF6
_chemical_formula_sum   'Rb2 Ag1 Au1 F6'
_cell_volume   179.50319335
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.75000000  0.75000000  0.75000000  1
  Rb  Rb1  1  0.25000000  0.25000000  0.25000000  1
  Ag  Ag2  1  0.50000000  0.50000000  0.50000000  1
  Au  Au3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.75251400  0.24748600  0.24748600  1
  F  F5  1  0.24748600  0.24748600  0.75251400  1
  F  F6  1  0.24748600  0.75251400  0.75251400  1
  F  F7  1  0.24748600  0.75251400  0.24748600  1
  F  F8  1  0.75251400  0.24748600  0.75251400  1
  F  F9  1  0.75251400  0.75251400  0.24748600  1
"
Rb2EuCuCl6,mp-1113297,-2.056438472000001,0.0,0.0,"# generated using pymatgen
data_Rb2EuCuCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.42606229
_cell_length_b   7.42606229
_cell_length_c   7.42606229
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2EuCuCl6
_chemical_formula_sum   'Rb2 Eu1 Cu1 Cl6'
_cell_volume   289.57479984
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.75000000  0.75000000  0.75000000  1
  Rb  Rb1  1  0.25000000  0.25000000  0.25000000  1
  Eu  Eu2  1  0.00000000  0.00000000  0.00000000  1
  Cu  Cu3  1  0.50000000  0.50000000  0.50000000  1
  Cl  Cl4  1  0.73810300  0.26189700  0.26189700  1
  Cl  Cl5  1  0.26189700  0.26189700  0.73810300  1
  Cl  Cl6  1  0.26189700  0.73810300  0.73810300  1
  Cl  Cl7  1  0.26189700  0.73810300  0.26189700  1
  Cl  Cl8  1  0.73810300  0.26189700  0.73810300  1
  Cl  Cl9  1  0.73810300  0.73810300  0.26189700  1
"
Cs2PrAuCl6,mp-1113408,-2.050515237097701,1.874499999999999,0.116459282645834,"# generated using pymatgen
data_Cs2PrAuCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.83267697
_cell_length_b   7.83267697
_cell_length_c   7.83267697
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2PrAuCl6
_chemical_formula_sum   'Cs2 Pr1 Au1 Cl6'
_cell_volume   339.79395638
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs1  1  0.25000000  0.25000000  0.25000000  1
  Pr  Pr2  1  0.00000000  0.00000000  0.00000000  1
  Au  Au3  1  0.50000000  0.50000000  0.50000000  1
  Cl  Cl4  1  0.75102200  0.24897800  0.24897800  1
  Cl  Cl5  1  0.24897800  0.24897800  0.75102200  1
  Cl  Cl6  1  0.24897800  0.75102200  0.75102200  1
  Cl  Cl7  1  0.24897800  0.75102200  0.24897800  1
  Cl  Cl8  1  0.75102200  0.24897800  0.75102200  1
  Cl  Cl9  1  0.75102200  0.75102200  0.24897800  1
"
K2HgAuF6,mp-1111937,-2.0086055517,0.0,0.113564433999999,"# generated using pymatgen
data_K2HgAuF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.43568853
_cell_length_b   6.43568853
_cell_length_c   6.43568853
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2HgAuF6
_chemical_formula_sum   'K2 Hg1 Au1 F6'
_cell_volume   188.48207470
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.75000000  0.75000000  0.75000000  1
  K  K1  1  0.25000000  0.25000000  0.25000000  1
  Hg  Hg2  1  0.50000000  0.50000000  0.50000000  1
  Au  Au3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.75257700  0.24742300  0.24742300  1
  F  F5  1  0.24742300  0.24742300  0.75257700  1
  F  F6  1  0.24742300  0.75257700  0.75257700  1
  F  F7  1  0.24742300  0.75257700  0.24742300  1
  F  F8  1  0.75257700  0.24742300  0.75257700  1
  F  F9  1  0.75257700  0.75257700  0.24742300  1
"
K2AgAuF6,mp-1112289,-2.007797548616666,0.0,0.072210774666659,"# generated using pymatgen
data_K2AgAuF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.29089286
_cell_length_b   6.29089286
_cell_length_c   6.29089286
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2AgAuF6
_chemical_formula_sum   'K2 Ag1 Au1 F6'
_cell_volume   176.04425958
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.75000000  0.75000000  0.75000000  1
  K  K1  1  0.25000000  0.25000000  0.25000000  1
  Ag  Ag2  1  0.50000000  0.50000000  0.50000000  1
  Au  Au3  1  0.00000000  0.00000000  0.00000000  1
  F  F4  1  0.75187600  0.24812400  0.24812400  1
  F  F5  1  0.24812400  0.24812400  0.75187600  1
  F  F6  1  0.24812400  0.75187600  0.75187600  1
  F  F7  1  0.24812400  0.75187600  0.24812400  1
  F  F8  1  0.75187600  0.24812400  0.75187600  1
  F  F9  1  0.75187600  0.75187600  0.24812400  1
"
